,0
881,-1.642401588772253
882,-1.642401386644026
883,-1.6424011838688666
884,-1.6424009804454551
885,-1.6424007763724735
886,-1.6424005716485979
887,-1.642400366272508
888,-1.6424001602428795
889,-1.6423999535583873
890,-1.6423997462177053
891,-1.6423995382195058
892,-1.6423993295624595
893,-1.642399120245235
894,-1.6423989102665024
895,-1.642398699624928
896,-1.6423984883191773
897,-1.642398276347915
898,-1.642398063709804
899,-1.6423978504035068
900,-1.642397636427683
901,-1.6423974217809925
902,-1.6423972064620933
903,-1.6423969904696427
904,-1.6423967738022947
905,-1.6423965564587035
906,-1.6423963384375246
907,-1.642396119737408
908,-1.6423959003570003
909,-1.6423956802949589
910,-1.642395459549926
911,-1.642395238120547
912,-1.642395016005471
913,-1.6423947932033396
914,-1.6423945697127957
915,-1.6423943455324828
916,-1.6423941206610386
917,-1.6423938950971022
918,-1.6423936688393128
919,-1.6423934418863053
920,-1.642393214236715
921,-1.642392985889175
922,-1.6423927568423207
923,-1.6423925270947797
924,-1.642392296645183
925,-1.6423920654921573
926,-1.6423918336343324
927,-1.6423916010703328
928,-1.6423913677987823
929,-1.642391133818305
930,-1.6423908991275236
931,-1.6423906637250567
932,-1.6423904276095247
933,-1.642390190779545
934,-1.6423899532337318
935,-1.6423897149707039
936,-1.6423894759890751
937,-1.642389236287458
938,-1.6423889958644613
939,-1.642388754718697
940,-1.642388512848773
941,-1.6423882702532981
942,-1.6423880269308777
943,-1.6423877828801168
944,-1.6423875380996187
945,-1.6423872925879854
946,-1.6423870463438204
947,-1.642386799365721
948,-1.642386551652286
949,-1.6423863032021118
950,-1.6423860540137938
951,-1.6423858040859287
952,-1.6423855534171088
953,-1.6423853020059271
954,-1.6423850498509716
955,-1.642384796950832
956,-1.6423845433040978
957,-1.642384288909353
958,-1.6423840337651858
959,-1.6423837778701744
960,-1.6423835212229065
961,-1.642383263821962
962,-1.6423830056659174
963,-1.6423827467533558
964,-1.642382487082848
965,-1.6423822266529735
966,-1.6423819654623062
967,-1.6423817035094157
968,-1.6423814407928756
969,-1.6423811773112533
970,-1.6423809130631202
971,-1.6423806480470409
972,-1.6423803822615815
973,-1.6423801157053088
974,-1.6423798483767802
975,-1.6423795802745593
976,-1.6423793113972074
977,-1.6423790417432815
978,-1.6423787713113398
979,-1.6423785000999371
980,-1.6423782281076293
981,-1.642377955332967
982,-1.6423776817745035
983,-1.6423774074307882
984,-1.642377132300372
985,-1.6423768563818004
986,-1.6423765796736192
987,-1.6423763021743756
988,-1.6423760238826104
989,-1.6423757447968679
990,-1.642375464915687
991,-1.6423751842376093
992,-1.6423749027611707
993,-1.6423746204849075
994,-1.6423743374073558
995,-1.642374053527049
996,-1.6423737688425193
997,-1.6423734833522963
998,-1.6423731970549122
999,-1.6423729099488924
1000,-1.642372622032766
1001,-1.6423723333050562
1002,-1.6423720437642875
1003,-1.6423717534089806
1004,-1.6423714622376562
1005,-1.642371170248839
1006,-1.642370877441041
1007,-1.6423705838127807
1008,-1.6423702893625738
1009,-1.6423699940889327
1010,-1.6423696979903692
1011,-1.6423694010653958
1012,-1.64236910331252
1013,-1.6423688047302523
1014,-1.6423685053170962
1015,-1.6423682050715567
1016,-1.6423679039921393
1017,-1.6423676020773448
1018,-1.6423672993256766
1019,-1.6423669957356306
1020,-1.6423666913057076
1021,-1.642366386034402
1022,-1.6423660799202089
1023,-1.6423657729616228
1024,-1.6423654651571378
1025,-1.6423651565052417
1026,-1.6423648470044243
1027,-1.6423645366531756
1028,-1.6423642254499804
1029,-1.6423639133933225
1030,-1.6423636004816913
1031,-1.642363286713563
1032,-1.6423629720874209
1033,-1.6423626566017442
1034,-1.6423623402550096
1035,-1.6423620230456957
1036,-1.6423617049722752
1037,-1.6423613860332218
1038,-1.6423610662270065
1039,-1.6423607455521025
1040,-1.6423604240069747
1041,-1.6423601015900926
1042,-1.6423597782999229
1043,-1.642359454134929
1044,-1.6423591290935733
1045,-1.6423588031743164
1046,-1.6423584763756167
1047,-1.6423581486959347
1048,-1.6423578201337248
1049,-1.6423574906874443
1050,-1.6423571603555451
1051,-1.64235682913648
1052,-1.6423564970286983
1053,-1.6423561640306523
1054,-1.6423558301407837
1055,-1.642355495357542
1056,-1.6423551596793715
1057,-1.6423548231047171
1058,-1.6423544856320171
1059,-1.6423541472597118
1060,-1.6423538079862408
1061,-1.6423534678100407
1062,-1.642353126729547
1063,-1.6423527847431945
1064,-1.6423524418494126
1065,-1.6423520980466357
1066,-1.6423517533332916
1067,-1.6423514077078056
1068,-1.642351061168607
1069,-1.6423507137141222
1070,-1.6423503653427718
1071,-1.6423500160529765
1072,-1.6423496658431571
1073,-1.6423493147117323
1074,-1.642348962657122
1075,-1.6423486096777362
1076,-1.6423482557719915
1077,-1.6423479009382989
1078,-1.6423475451750689
1079,-1.6423471884807113
1080,-1.6423468308536326
1081,-1.64234647229224
1082,-1.6423461127949353
1083,-1.6423457523601217
1084,-1.6423453909861998
1085,-1.64234502867157
1086,-1.6423446654146272
1087,-1.6423443012137728
1088,-1.6423439360673966
1089,-1.6423435699738904
1090,-1.6423432029316503
1091,-1.6423428349390619
1092,-1.6423424659945158
1093,-1.6423420960963953
1094,-1.6423417252430903
1095,-1.6423413534329792
1096,-1.6423409806644484
1097,-1.6423406069358732
1098,-1.6423402322456353
1099,-1.6423398565921115
1100,-1.6423394799736764
1101,-1.6423391023887037
1102,-1.6423387238355656
1103,-1.6423383443126347
1104,-1.6423379638182778
1105,-1.6423375823508637
1106,-1.6423371999087581
1107,-1.6423368164903247
1108,-1.642336432093926
1109,-1.6423360467179229
1110,-1.6423356603606758
1111,-1.6423352730205412
1112,-1.642334884695875
1113,-1.6423344953850314
1114,-1.6423341050863638
1115,-1.6423337137982228
1116,-1.6423333215189564
1117,-1.642332928246914
1118,-1.642332533980441
1119,-1.6423321387178802
1120,-1.6423317424575756
1121,-1.6423313451978683
1122,-1.6423309469370972
1123,-1.6423305476736003
1124,-1.64233014740571
1125,-1.6423297461317665
1126,-1.6423293438500959
1127,-1.6423289405590344
1128,-1.6423285362569093
1129,-1.6423281309420454
1130,-1.642327724612773
1131,-1.6423273172674138
1132,-1.6423269089042931
1133,-1.6423264995217288
1134,-1.6423260891180391
1135,-1.6423256776915454
1136,-1.642325265240563
1137,-1.6423248517634013
1138,-1.6423244372583803
1139,-1.642324021723806
1140,-1.6423236051579877
1141,-1.6423231875592352
1142,-1.6423227689258517
1143,-1.6423223492561447
1144,-1.6423219285484107
1145,-1.6423215068009551
1146,-1.642321084012076
1147,-1.6423206601800684
1148,-1.6423202353032293
1149,-1.6423198093798501
1150,-1.6423193824082254
1151,-1.6423189543866428
1152,-1.6423185253133907
1153,-1.642318095186755
1154,-1.6423176640050212
1155,-1.6423172317664732
1156,-1.6423167984693874
1157,-1.6423163641120462
1158,-1.6423159286927282
1159,-1.642315492209706
1160,-1.6423150546612548
1161,-1.642314616045646
1162,-1.6423141763611506
1163,-1.642313735606036
1164,-1.6423132937785698
1165,-1.6423128508770162
1166,-1.6423124068996395
1167,-1.6423119618447004
1168,-1.6423115157104584
1169,-1.6423110684951736
1170,-1.6423106201970998
1171,-1.6423101708144914
