,0
525,-1.9201439939664313
526,-1.9201438701751896
527,-1.9201437457053947
528,-1.9201436205546765
529,-1.9201434947206661
530,-1.9201433682009923
531,-1.920143240993276
532,-1.9201431130951367
533,-1.9201429845041962
534,-1.9201428552180628
535,-1.9201427252343488
536,-1.9201425945506605
537,-1.9201424631646034
538,-1.9201423310737726
539,-1.9201421982757712
540,-1.920142064768188
541,-1.9201419305486138
542,-1.9201417956146334
543,-1.9201416599638335
544,-1.9201415235937942
545,-1.920141386502089
546,-1.920141248686293
547,-1.9201411101439754
548,-1.9201409708727022
549,-1.9201408308700363
550,-1.9201406901335387
551,-1.9201405486607679
552,-1.9201404064492693
553,-1.9201402634965978
554,-1.9201401198002972
555,-1.9201399753579125
556,-1.9201398301669768
557,-1.9201396842250351
558,-1.9201395375296118
559,-1.9201393900782437
560,-1.9201392418684526
561,-1.9201390928977586
562,-1.920138943163689
563,-1.9201387926637543
564,-1.9201386413954666
565,-1.9201384893563405
566,-1.9201383365438773
567,-1.9201381829555841
568,-1.9201380285889575
569,-1.9201378734414982
570,-1.9201377175106908
571,-1.9201375607940356
572,-1.9201374032890124
573,-1.920137244993104
574,-1.9201370859037907
575,-1.9201369260185506
576,-1.920136765334855
577,-1.920136603850172
578,-1.9201364415619722
579,-1.9201362784677145
580,-1.920136114564861
581,-1.9201359498508643
582,-1.9201357843231843
583,-1.9201356179792688
584,-1.9201354508165633
585,-1.9201352828325113
586,-1.920135114024553
587,-1.920134944390127
588,-1.920134773926664
589,-1.9201346026315966
590,-1.9201344305023524
591,-1.9201342575363531
592,-1.9201340837310186
593,-1.920133909083769
594,-1.920133733592016
595,-1.920133557253171
596,-1.9201333800646418
597,-1.920133202023833
598,-1.9201330231281428
599,-1.9201328433749696
600,-1.920132662761712
601,-1.9201324812857585
602,-1.9201322989444973
603,-1.920132115735314
604,-1.9201319316555865
605,-1.9201317467026988
606,-1.9201315608740197
607,-1.9201313741669273
608,-1.9201311865787871
609,-1.9201309981069619
610,-1.9201308087488158
611,-1.9201306185017062
612,-1.920130427362988
613,-1.9201302353300158
614,-1.9201300424001349
615,-1.9201298485706921
616,-1.9201296538390324
617,-1.9201294582024877
618,-1.920129261658401
619,-1.9201290642041053
620,-1.9201288658369262
621,-1.9201286665541928
622,-1.9201284663532312
623,-1.9201282652313565
624,-1.9201280631858917
625,-1.9201278602141434
626,-1.920127656313432
627,-1.9201274514810596
628,-1.9201272457143324
629,-1.920127039010552
630,-1.9201268313670146
631,-1.9201266227810163
632,-1.9201264132498483
633,-1.9201262027707977
634,-1.9201259913411506
635,-1.9201257789581905
636,-1.9201255656191938
637,-1.920125351321437
638,-1.9201251360621923
