    Lattice point               Exact Density             KS density
   10.400000000000002       0.12169226821053529       0.12169329986276638     
   10.800000000000001        8.1015765003684265E-002   8.1016943821249146E-002
   11.200000000000003        4.2779792744702609E-002   4.2780713693122904E-002
   11.600000000000001        1.7318108486178346E-002   1.7318619622145648E-002
   12.000000000000000        5.1752994588652578E-003   5.1754993148271713E-003
   12.400000000000002        1.0948098238184279E-003   1.0948634308664404E-003
   12.800000000000001        1.5653706244009356E-004   1.5654655758924333E-004
   13.200000000000003        1.4371170018835294E-005   1.4372232612036248E-005
   13.600000000000001        8.0039023132073371E-007   8.0046115243751920E-007
   14.000000000000000        2.3514388724011380E-008   2.3517126989059576E-008
  
  
  -14.000000000000000        2.3501888319061993E-008   2.3498551647882309E-008
  -13.600000000000000        8.0006725946178140E-007   7.9998060886259392E-007
  -13.199999999999999        1.4366329304780551E-005   1.4365031340675107E-005
  -12.800000000000001        1.5649380929502407E-004   1.5648220883863345E-004
  -12.400000000000000        1.0945656228436302E-003   1.0945001244586296E-003
  -12.000000000000000        5.1743890356994197E-003   5.1741448241648304E-003
  -11.600000000000000        1.7315780029260305E-002   1.7315155407202881E-002
  -11.199999999999999        4.2775597364920599E-002   4.2774471859847368E-002
  -10.800000000000001        8.1010394816424816E-002   8.1008954068714667E-002
  -10.400000000000000       0.12168756835836896       0.12168630736812823     
  -10.000000000000000       0.14946831867679464       0.14946773112682016     
  -9.5999999999999996       0.15426664395981204       0.15426689369751587     
  -9.1999999999999993       0.13706717200139443       0.13706804708220222     
  -8.8000000000000007       0.10711665518817107       0.10711777531070463     
  -8.3999999999999986        7.5036551466724263E-002   7.5037595850119668E-002
  -8.0000000000000000        4.7908944552534680E-002   4.7909751555885428E-002
  -7.5999999999999996        2.8289194008027110E-002   2.8289740047070862E-002
  -7.1999999999999993        1.5645955704002512E-002   1.5646289806732626E-002
  -6.7999999999999998        8.1948973368953272E-003   8.1950862539107126E-003
  -6.3999999999999995        4.1036401605927721E-003   4.1037405007462438E-003
  -6.0000000000000000        1.9806770406033971E-003   1.9807277251858600E-003
  -5.5999999999999996        9.2786972800699193E-004   9.2789432735667526E-004
  -5.1999999999999993        4.2435617826241202E-004   4.2436773996179695E-004
  -4.7999999999999989        1.9040263769971733E-004   1.9040793694475954E-004
  -4.3999999999999986        8.4153535822545044E-005   8.4155915985573046E-005
  -4.0000000000000000        3.6759221291904395E-005   3.6760274308974664E-005
  -3.5999999999999996        1.5911091998689378E-005   1.5911551988116149E-005
  -3.1999999999999993        6.8387379601856771E-006   6.8389372332938964E-006
  -2.7999999999999989        2.9232544602723317E-006   2.9233400580258191E-006
  -2.3999999999999986        1.2441640396819608E-006   1.2442006810356657E-006
  -2.0000000000000000        5.2766853004873862E-007   5.2768409898688355E-007
  -1.5999999999999996        2.2323093139299460E-007   2.2323754814707380E-007
  -1.1999999999999993        9.4491150318272217E-008   9.4493925657505876E-008
 -0.79999999999999893        4.0694738471515181E-008   4.0695885124787847E-008
 -0.39999999999999858        1.9423126071864140E-008   1.9423533513862152E-008
   0.0000000000000000        1.3820036534938060E-008   1.3820036552587633E-008
  0.40000000000000036        1.9421274987151669E-008   1.9420867677358374E-008
  0.80000000000000071        4.0689525385165555E-008   4.0688378889509487E-008
   1.2000000000000011        9.4478538777441276E-008   9.4475763960471867E-008
   1.6000000000000014        2.2320085345324319E-007   2.2319423768801301E-007
   2.0000000000000000        5.2759777484682067E-007   5.2758220860468145E-007
   2.4000000000000021        1.2439974907406736E-006   1.2439608550798331E-006
   2.8000000000000007        2.9228654289754740E-006   2.9227798454527250E-006
   3.1999999999999993        6.8378322194798214E-006   6.8376329776463607E-006
   3.6000000000000014        1.5909001351614217E-005   1.5908541436234840E-005
   4.0000000000000000        3.6754435167060048E-005   3.6753382313396414E-005
   4.4000000000000021        8.4142717871796968E-005   8.4140338078093872E-005
   4.8000000000000007        1.9037855194074582E-004   1.9037325349083206E-004
   5.2000000000000028        4.2430362938135449E-004   4.2429206938148325E-004
   5.6000000000000014        9.2775792067888304E-004   9.2773332479080355E-004
   6.0000000000000000        1.9804466731537110E-003   1.9803959953892830E-003
   6.4000000000000021        4.1031840985439891E-003   4.1030837709893214E-003
   6.8000000000000007        8.1940386772162942E-003   8.1938497819677471E-003
   7.2000000000000028        1.5644437134940452E-002   1.5644103066165482E-002
   7.6000000000000014        2.8286712124201304E-002   2.8286166131540821E-002
   8.0000000000000000        4.7905276462456882E-002   4.7904469509933309E-002
   8.4000000000000021        7.5031804325923337E-002   7.5030759977697550E-002
   8.8000000000000007       0.10711156361289520       0.10711044347856177     
   9.2000000000000028       0.13706319403839817       0.13706231887357340     
   9.6000000000000014       0.15426550825088189       0.15426525836410118     
   10.000000000000000       0.14947098883961152       0.14947157623226581     
   10.400000000000002       0.12169329986273661       0.12169456076507618     
   10.800000000000001        8.1016943821245690E-002   8.1018384588280451E-002
   11.200000000000003        4.2780713693113141E-002   4.2781839287960574E-002
   11.600000000000001        1.7318619622143847E-002   1.7319244334816096E-002
   12.000000000000000        5.1754993148256838E-003   5.1757435785669565E-003
   12.400000000000002        1.0948634308667043E-003   1.0949289481989254E-003
   12.800000000000001        1.5654655758897800E-004   1.5655816235784917E-004
   13.200000000000003        1.4372232612119854E-005   1.4373531181333557E-005
   13.600000000000001        8.0046115241441140E-007   8.0054785165995391E-007
   14.000000000000000        2.3517126992525175E-008   2.3520466110164157E-008
  
  
  -14.000000000000000        2.3498551651379063E-008   2.3494620106020187E-008
  -13.600000000000000        7.9998060884159704E-007   7.9987820182687502E-007
  -13.199999999999999        1.4365031340753738E-005   1.4363497882193858E-005
  -12.800000000000001        1.5648220883846906E-004   1.5646850180521497E-004
  -12.400000000000000        1.0945001244590784E-003   1.0944227294631993E-003
  -12.000000000000000        5.1741448241649146E-003   5.1738562414273444E-003
  -11.600000000000000        1.7315155407203468E-002   1.7314417272450464E-002
  -11.199999999999999        4.2774471859852808E-002   4.2773141771729278E-002
  -10.800000000000001        8.1008954068723826E-002   8.1007251389996787E-002
  -10.400000000000000       0.12168630736812790       0.12168481707454123     
  -10.000000000000000       0.14946773112684386       0.14946703668502986     
  -9.5999999999999996       0.15426689369750965       0.15426718877306198     
  -9.1999999999999993       0.13706804708222475       0.13706908122619149     
  -8.8000000000000007       0.10711777531070543       0.10711909907492685     
  -8.3999999999999986        7.5037595850125108E-002   7.5038830125489703E-002
  -8.0000000000000000        4.7909751555888433E-002   4.7910705297498947E-002
  -7.5999999999999996        2.8289740047074696E-002   2.8290385377823128E-002
  -7.1999999999999993        1.5646289806732133E-002   1.5646684663766074E-002
  -6.7999999999999998        8.1950862539127735E-003   8.1953095253187169E-003
  -6.3999999999999995        4.1037405007458604E-003   4.1038590876606006E-003
  -6.0000000000000000        1.9807277251865313E-003   1.9807876269924019E-003
  -5.5999999999999996        9.2789432735657681E-004   9.2792340012850887E-004
  -5.1999999999999993        4.2436773996206041E-004   4.2438140425746961E-004
  -4.7999999999999989        1.9040793694464459E-004   1.9041419985951676E-004
  -4.3999999999999986        8.4155915985724590E-005   8.4158729013835752E-005
  -4.0000000000000000        3.6760274308895396E-005   3.6761518812547484E-005
  -3.5999999999999996        1.5911551988198738E-005   1.5912095636925892E-005
  -3.1999999999999993        6.8389372332401259E-006   6.8391727409464436E-006
  -2.7999999999999989        2.9233400580751728E-006   2.9234412252241221E-006
  -2.3999999999999986        1.2442006809999650E-006   1.2442439840206521E-006
  -2.0000000000000000        5.2768409901746388E-007   5.2770250040609873E-007
  -1.5999999999999996        2.2323754812447806E-007   2.2324536747330149E-007
  -1.1999999999999993        9.4493925674916995E-008   9.4497206159332941E-008
 -0.79999999999999893        4.0695885112772116E-008   4.0697240048678587E-008
 -0.39999999999999858        1.9423533522201479E-008   1.9424015183472694E-008
   0.0000000000000000        1.3820036545622739E-008   1.3820036570904316E-008
  0.40000000000000036        1.9420867685613600E-008   1.9420386251192579E-008
  0.80000000000000071        4.0688378877303610E-008   4.0687024187338323E-008
   1.2000000000000011        9.4475763977639623E-008   9.4472484372754566E-008
   1.6000000000000014        2.2319423766496916E-007   2.2318641991942521E-007
   2.0000000000000000        5.2758220863472041E-007   5.2756381171855515E-007
   2.4000000000000021        1.2439608550429755E-006   1.2439175613607316E-006
   2.8000000000000007        2.9227798455013586E-006   2.9226787018358785E-006
   3.1999999999999993        6.8376329775908674E-006   6.8373975213423806E-006
   3.6000000000000014        1.5908541436317460E-005   1.5907997909604412E-005
   4.0000000000000000        3.6753382313309617E-005   3.6752138078712651E-005
   4.4000000000000021        8.4140338078240754E-005   8.4137525658454940E-005
   4.8000000000000007        1.9037325349069353E-004   1.9036699188524823E-004
   5.2000000000000028        4.2429206938175858E-004   4.2427840788536355E-004
   5.6000000000000014        9.2773332479064916E-004   9.2770425771961703E-004
   6.0000000000000000        1.9803959953897830E-003   1.9803361048127462E-003
   6.4000000000000021        4.1030837709887715E-003   4.1029652048229989E-003
   6.8000000000000007        8.1938497819697854E-003   8.1936265464131290E-003
   7.2000000000000028        1.5644103066165128E-002   1.5643708265054852E-002
   7.6000000000000014        2.8286166131546435E-002   2.8285520877193306E-002
   8.0000000000000000        4.7904469509929645E-002   4.7903515852040349E-002
   8.4000000000000021        7.5030759977710110E-002   7.5029525760296589E-002
   8.8000000000000007       0.10711044347856466       0.10710911969495082     
   9.2000000000000028       0.13706231887359105       0.13706128459134004     
   9.6000000000000014       0.15426525836409452       0.15426496304309950     
   10.000000000000000       0.14947157623229634       0.14947227041513558     
   10.400000000000002       0.12169456076506871       0.12169605091396438     
   10.800000000000001        8.1018384588295425E-002   8.1020087298902449E-002
   11.200000000000003        4.2781839287960241E-002   4.2783169523954459E-002
   11.600000000000001        1.7319244334818105E-002   1.7319982618796977E-002
   12.000000000000000        5.1757435785668065E-003   5.1760322472761185E-003
   12.400000000000002        1.0949289481994912E-003   1.0950063743943922E-003
   12.800000000000001        1.5655816235761647E-004   1.5657187649160628E-004
   13.200000000000003        1.4373531181421828E-005   1.4375065636211984E-005
   13.600000000000001        8.0054785163673292E-007   8.0065033875180238E-007
   14.000000000000000        2.3520466113618086E-008   2.3524401682277629E-008
  
  
  -14.000000000000000        2.3494620109561105E-008   2.3490099282165424E-008
  -13.600000000000000        7.9987820180587876E-007   7.9976003905648497E-007
  -13.199999999999999        1.4363497882266349E-005   1.4361729173687773E-005
  -12.800000000000001        1.5646850180502358E-004   1.5645268950305758E-004
  -12.400000000000000        1.0944227294633054E-003   1.0943334439242178E-003
  -12.000000000000000        5.1738562414261812E-003   5.1735233029596723E-003
  -11.600000000000000        1.7314417272446953E-002   1.7313565652410483E-002
  -11.199999999999999        4.2773141771723928E-002   4.2771607127718700E-002
  -10.800000000000001        8.1007251389989141E-002   8.1005286791701298E-002
  -10.400000000000000       0.12168481707451156       0.12168309746141712     
  -10.000000000000000       0.14946703668502315       0.14946623531895481     
  -9.5999999999999996       0.15426718877302342       0.15426752915193190     
  -9.1999999999999993       0.13706908122618969       0.13707027441197775     
  -8.8000000000000007       0.10711909907490527       0.10712062647234689     
  -8.3999999999999986        7.5038830125483041E-002   7.5040254294791303E-002
  -8.0000000000000000        4.7910705297492209E-002   4.7911805782563807E-002
  -7.5999999999999996        2.8290385377823735E-002   2.8291130006187416E-002
  -7.1999999999999993        1.5646684663762418E-002   1.5647140279286639E-002
  -6.7999999999999998        8.1953095253199885E-003   8.1955671540255449E-003
  -6.3999999999999995        4.1038590876595069E-003   4.1039959228899893E-003
  -6.0000000000000000        1.9807876269928365E-003   1.9808567469393663E-003
  -5.5999999999999996        9.2792340012831567E-004   9.2795694673208679E-004
  -5.1999999999999993        4.2438140425767295E-004   4.2439717138138735E-004
  -4.7999999999999989        1.9041419985938503E-004   1.9042142653074798E-004
  -4.3999999999999986        8.4158729013981306E-005   8.4161974960406078E-005
  -4.0000000000000000        3.6761518812463858E-005   3.6762954817691110E-005
  -3.5999999999999996        1.5912095637007939E-005   1.5912722957121712E-005
  -3.1999999999999993        6.8391727408921437E-006   6.8394444849738754E-006
  -2.7999999999999989        2.9234412252734343E-006   2.9235579647632337E-006
  -2.3999999999999986        1.2442439839849058E-006   1.2442939485609141E-006
  -2.0000000000000000        5.2770250043669960E-007   5.2772373508757819E-007
  -1.5999999999999996        2.2324536745070072E-007   2.2325438920323727E-007
  -1.1999999999999993        9.4497206176757719E-008   9.4500992053918059E-008
 -0.79999999999999893        4.0697240036659329E-008   4.0698803167786499E-008
 -0.39999999999999858        1.9424015191818377E-008   1.9424571135671913E-008
   0.0000000000000000        1.3820036563937085E-008   1.3820036600260937E-008
  0.40000000000000036        1.9420386259449800E-008   1.9419830669653412E-008
  0.80000000000000071        4.0687024175131328E-008   4.0685461411895262E-008
   1.2000000000000011        9.4472484389921290E-008   9.4468699875287667E-008
   1.6000000000000014        2.2318641989636932E-007   2.2317740058631876E-007
   2.0000000000000000        5.2756381174858903E-007   5.2754258397900536E-007
   2.4000000000000021        1.2439175613237903E-006   1.2438676110511661E-006
   2.8000000000000007        2.9226787018843563E-006   2.9225619984415288E-006
   3.1999999999999993        6.8373975212865434E-006   6.8371258561206996E-006
   3.6000000000000014        1.5907997909685500E-005   1.5907370776756373E-005
   4.0000000000000000        3.6752138078623137E-005   3.6750702486112885E-005
   4.4000000000000021        8.4137525658595303E-005   8.4134280645303957E-005
   4.8000000000000007        1.9036699188508633E-004   1.9035976722237076E-004
   5.2000000000000028        4.2427840788559947E-004   4.2426264505526768E-004
   5.6000000000000014        9.2770425771936571E-004   9.2767071986061991E-004
   6.0000000000000000        1.9803361048129271E-003   1.9802670020903244E-003
   6.4000000000000021        4.1029652048219694E-003   4.1028284014186702E-003
   6.8000000000000007        8.1936265464140744E-003   8.1933689726982964E-003
   7.2000000000000028        1.5643708265052007E-002   1.5643252735308040E-002
   7.6000000000000014        2.8285520877194850E-002   2.8284776366012052E-002
   8.0000000000000000        4.7903515852028331E-002   4.7902415495366710E-002
   8.4000000000000021        7.5029525760293994E-002   7.5028101679857503E-002
   8.8000000000000007       0.10710911969493905       0.10710759226771929     
   9.2000000000000028       0.13706128459132572       0.13706009119337553     
   9.6000000000000014       0.15426496304306475       0.15426462228760740     
   10.000000000000000       0.14947227041513295       0.14947307138393409     
   10.400000000000002       0.12169605091393204       0.12169777030504877     
   10.800000000000001        8.1020087298898855E-002   8.1022051946081530E-002
   11.200000000000003        4.2783169523942781E-002   4.2784704394767392E-002
   11.600000000000001        1.7319982618795884E-002   1.7320834467716182E-002
   12.000000000000000        5.1760322472743613E-003   5.1763653176052724E-003
   12.400000000000002        1.0950063743947001E-003   1.0950957077831677E-003
   12.800000000000001        1.5657187649132249E-004   1.5658769968354233E-004
   13.200000000000003        1.4375065636297364E-005   1.4376835872443119E-005
   13.600000000000001        8.0065033872807921E-007   8.0076862435283287E-007
   14.000000000000000        2.3524401685688373E-008   2.3528928670574844E-008
  
  
  -14.000000000000000        2.3490099285773040E-008   2.3484995403697693E-008
  -13.600000000000000        7.9976003903568120E-007   7.9962612248363425E-007
  -13.199999999999999        1.4361729173762530E-005   1.4359725493508386E-005
  -12.800000000000001        1.5645268950287072E-004   1.5643477344860556E-004
  -12.400000000000000        1.0943334439244673E-003   1.0942322748256055E-003
  -12.000000000000000        5.1735233029587442E-003   5.1731460266402560E-003
  -11.600000000000000        1.7313565652409386E-002   1.7312600578686277E-002
  -11.199999999999999        4.2771607127715085E-002   4.2769867959236763E-002
  -10.800000000000001        8.1005286791699133E-002   8.1003060287044598E-002
  -10.400000000000000       0.12168309746140089       0.12168114851025894     
  -10.000000000000000       0.14946623531895090       0.14946532699119797     
  -9.5999999999999996       0.15426752915190833       0.15426791479447813     
  -9.1999999999999993       0.13707027441198502       0.13707162661495725     
  -8.8000000000000007       0.10712062647233193       0.10712235749329015     
  -8.3999999999999986        7.5040254294788111E-002   7.5041868360299135E-002
  -8.0000000000000000        4.7911805782560150E-002   4.7913053017130648E-002
  -7.5999999999999996        2.8291130006189168E-002   2.8291973938975284E-002
  -7.1999999999999993        1.5647140279284211E-002   1.5647656658145999E-002
  -6.7999999999999998        8.1955671540269101E-003   8.1958591433812285E-003
  -6.3999999999999995        4.1039959228892902E-003   4.1041510082359669E-003
  -6.0000000000000000        1.9808567469397844E-003   1.9809350860819485E-003
  -5.5999999999999996        9.2795694673196525E-004   9.2799496764270589E-004
  -5.1999999999999993        4.2439717138161004E-004   4.2441504160027019E-004
  -4.7999999999999989        1.9042142653062191E-004   1.9042961705945013E-004
  -4.3999999999999986        8.4161974960551619E-005   8.4165653886109217E-005
  -4.0000000000000000        3.6762954817611984E-005   3.6764582342115057E-005
  -3.5999999999999996        1.5912722957203136E-005   1.5913433962404289E-005
  -3.1999999999999993        6.8394444849200431E-006   6.8397524675849387E-006
  -2.7999999999999989        2.9235579648125450E-006   2.9236902799446633E-006
  -2.3999999999999986        1.2442939485252178E-006   1.2443505745893896E-006
  -2.0000000000000000        5.2772373511816031E-007   5.2774780392962514E-007
  -1.5999999999999996        2.2325438918064487E-007   2.2326461314046004E-007
  -1.1999999999999993        9.4500992071328649E-008   9.4505283612376160E-008
 -0.79999999999999893        4.0698803155768094E-008   4.0700574389609776E-008
 -0.39999999999999858        1.9424571144011426E-008   1.9425201439552867E-008
   0.0000000000000000        1.3820036593291573E-008   1.3820036645010021E-008
  0.40000000000000036        1.9419830677909723E-008   1.9419200900294109E-008
  0.80000000000000071        4.0685461399685309E-008   4.0683690695674290E-008
   1.2000000000000011        9.4468699892457674E-008   9.4464410340371398E-008
   1.6000000000000014        2.2317740056325860E-007   2.2316718014706813E-007
   2.0000000000000000        5.2754258400905110E-007   5.2751852521373182E-007
   2.4000000000000021        1.2438676110142041E-006   1.2438110057467797E-006
   2.8000000000000007        2.9225619984900939E-006   2.9224297357804834E-006
   3.1999999999999993        6.8371258560647073E-006   6.8368179881832953E-006
   3.6000000000000014        1.5907370776838247E-005   1.5906660043825297E-005
   4.0000000000000000        3.6750702486022741E-005   3.6749075561803603E-005
   4.4000000000000021        8.4134280645448319E-005   8.4130603076812253E-005
   4.8000000000000007        1.9035976722221333E-004   1.9035157961475179E-004
   5.2000000000000028        4.2426264505552013E-004   4.2424478108026898E-004
   5.6000000000000014        9.2767071986040979E-004   9.2763271166801712E-004
   6.0000000000000000        1.9802670020905642E-003   1.9801886879955433E-003
   6.4000000000000021        4.1028284014177777E-003   4.1026733623576866E-003
   6.8000000000000007        8.1933689726996755E-003   8.1930770633128966E-003
   7.2000000000000028        1.5643252735305979E-002   1.5642736481191979E-002
   7.6000000000000014        2.8284776366014872E-002   2.8283932603634265E-002
   8.0000000000000000        4.7902415495357099E-002   4.7901168447518377E-002
   8.4000000000000021        7.5028101679859016E-002   7.5026487743560952E-002
   8.8000000000000007       0.10710759226771457       0.10710586120342380     
   9.2000000000000028       0.13706009119337215       0.13705873868180474     
   9.6000000000000014       0.15426462228758075       0.15426423609735473     
   10.000000000000000       0.14947307138394045       0.14947397913393184     
   10.400000000000002       0.12169777030502731       0.12169971893334051     
   10.800000000000001        8.1022051946083168E-002   8.1024278521846210E-002
   11.200000000000003        4.2784704394759045E-002   4.2786443893091899E-002
   11.600000000000001        1.7320834467716695E-002   1.7321799874274763E-002
   12.000000000000000        5.1763653176037979E-003   5.1767427856727367E-003
   12.400000000000002        1.0950957077835897E-003   1.0951969464555473E-003
   12.800000000000001        1.5658769968327071E-004   1.5660563157212764E-004
   13.200000000000003        1.4376835872530062E-005   1.4378841773260800E-005
   13.600000000000001        8.0076862432897058E-007   8.0090271960301339E-007
   14.000000000000000        2.3528928673933604E-008   2.3534041484870442E-008
  
  
  -14.000000000000000        2.3484995407364316E-008   2.3479315245266108E-008
  -13.600000000000000        7.9962612246329487E-007   7.9947645573231913E-007
  -13.199999999999999        1.4359725493584348E-005   1.4357487152485738E-005
  -12.800000000000001        1.5643477344844491E-004   1.5641475536921803E-004
  -12.400000000000000        1.0942322748260613E-003   1.0941192300598535E-003
  -12.000000000000000        5.1731460266398813E-003   5.1727244327581801E-003
  -11.600000000000000        1.7312600578687623E-002   1.7311522087045401E-002
  -11.199999999999999        4.2769867959239871E-002   4.2767924301972529E-002
  -10.800000000000001        8.1003060287048553E-002   8.1000571890949336E-002
  -10.400000000000000       0.12168114851026424       0.12167897020021243     
  -10.000000000000000       0.14946532699120699       0.14946431165933871     
  -9.5999999999999996       0.15426791479447344       0.15426834565585085     
  -9.1999999999999993       0.13707162661497910       0.13707313780720071     
  -8.8000000000000007       0.10712235749328494       0.10712429212684860     
  -8.3999999999999986        7.5041868360304992E-002   7.5043672324570904E-002
  -8.0000000000000000        4.7913053017130863E-002   4.7914447008085802E-002
  -7.5999999999999996        2.8291973938979663E-002   2.8292917183892985E-002
  -7.1999999999999993        1.5647656658144792E-002   1.5648233805856518E-002
  -6.7999999999999998        8.1958591433834698E-003   8.1961854971758369E-003
  -6.3999999999999995        4.1041510082355358E-003   4.1043243457464691E-003
  -6.0000000000000000        1.9809350860825457E-003   1.9810226456123846E-003
  -5.5999999999999996        9.2799496764265504E-004   9.2803746340194273E-004
  -5.1999999999999993        4.2441504160051078E-004   4.2443501521456894E-004
  -4.7999999999999989        1.9042961705933900E-004   1.9043877156130635E-004
  -4.3999999999999986        8.4165653886257780E-005   8.4169765859140957E-005
  -4.0000000000000000        3.6764582342039691E-005   3.6766401406369386E-005
  -3.5999999999999996        1.5913433962486370E-005   1.5914228668002008E-005
  -3.1999999999999993        6.8397524675313156E-006   6.8400966914746797E-006
  -2.7999999999999989        2.9236902799940110E-006   2.9238381743893324E-006
  -2.3999999999999986        1.2443505745537931E-006   1.2444138621066275E-006
  -2.0000000000000000        5.2774780396015507E-007   5.2777470790253319E-007
  -1.5999999999999996        2.2326461311786763E-007   2.2327603909203490E-007
  -1.1999999999999993        9.4505283629774256E-008   9.4510081123956330E-008
 -0.79999999999999893        4.0700574377588903E-008   4.0702553619639558E-008
 -0.39999999999999858        1.9425201447889110E-008   1.9425906168539494E-008
   0.0000000000000000        1.3820036638038348E-008   1.3820036710586033E-008
  0.40000000000000036        1.9419200908551638E-008   1.9418496910123079E-008
  0.80000000000000071        4.0683690683461855E-008   4.0681712179927745E-008
   1.2000000000000011        9.4464410357547043E-008   9.4459615639279515E-008
   1.6000000000000014        2.2316718012399090E-007   2.2315575909447508E-007
   2.0000000000000000        5.2751852524382150E-007   5.2749163527066787E-007
   2.4000000000000021        1.2438110057098088E-006   1.2437477471868228E-006
   2.8000000000000007        2.9224297358290972E-006   2.9222819145416261E-006
   3.1999999999999993        6.8368179881276707E-006   6.8364739243854080E-006
   3.6000000000000014        1.5906660043907049E-005   1.5905865718037152E-005
   4.0000000000000000        3.6749075561716420E-005   3.6747257335058338E-005
   4.4000000000000021        8.4130603076959556E-005   8.4126492996925036E-005
   4.8000000000000007        1.9035157961459981E-004   1.9034242918885723E-004
   5.2000000000000028        4.2424478108055223E-004   4.2422481617639693E-004
   5.6000000000000014        9.2763271166783703E-004   9.2759023365387105E-004
   6.0000000000000000        1.9801886879960342E-003   1.9801011634096640E-003
   6.4000000000000021        4.1026733623568149E-003   4.1025000894256893E-003
   6.8000000000000007        8.1930770633152628E-003   8.1927508210894468E-003
   7.2000000000000028        1.5642736481190970E-002   1.5642159507529785E-002
   7.6000000000000014        2.8283932603639105E-002   2.8282989596471905E-002
   8.0000000000000000        4.7901168447514873E-002   4.7899774717098713E-002
   8.4000000000000021        7.5026487743569292E-002   7.5024683959587946E-002
   8.8000000000000007       0.10710586120342724       0.10710392650946191     
   9.2000000000000028       0.13705873868181859       0.13705722705910173     
   9.6000000000000014       0.15426423609734685       0.15426380447201599     
   10.000000000000000       0.14947397913395313       0.14947499365985670     
   10.400000000000002       0.12169971893333549       0.12170189679313476     
   10.800000000000001        8.1024278521856105E-002   8.1026767017238058E-002
   11.200000000000003        4.2786443893090581E-002   4.2788388010599185E-002
   11.600000000000001        1.7321799874277302E-002   1.7322878830247461E-002
   12.000000000000000        5.1767427856720004E-003   5.1771646470505483E-003
   12.400000000000002        1.0951969464561657E-003   1.0953100882667736E-003
   12.800000000000001        1.5660563157186618E-004   1.5662567173823188E-004
   13.200000000000003        1.4378841773351268E-005   1.4381083210677630E-005
   13.600000000000001        8.0090271957901621E-007   8.0105263570394036E-007
   14.000000000000000        2.3534041488163385E-008   2.3539734065134841E-008
  
  
  -14.000000000000000        2.3479315249016072E-008   2.3473066034788119E-008
  -13.600000000000000        7.9947645571181405E-007   7.9931104458085216E-007
  -13.199999999999999        1.4357487152557460E-005   1.4355014492424016E-005
  -12.800000000000001        1.5641475536900233E-004   1.5639263720541478E-004
  -12.400000000000000        1.0941192300599545E-003   1.0939943184187591E-003
  -12.000000000000000        5.1727244327561218E-003   5.1722585440113263E-003
  -11.600000000000000        1.7311522087041512E-002   1.7310330217378218E-002
  -11.199999999999999        4.2767924301962898E-002   4.2765776195818977E-002
  -10.800000000000001        8.1000571890930184E-002   8.0997821619918364E-002
  -10.400000000000000       0.12167897020018324       0.12167656250787937     
  -10.000000000000000       0.14946431165931118       0.14946318927569668     
  -9.5999999999999996       0.15426834565580258       0.15426882168579226     
  -9.1999999999999993       0.13707313780719318       0.13707480795726573     
  -8.8000000000000007       0.10712429212681543       0.10712643036074995     
  -8.3999999999999986        7.5043672324561259E-002   7.5045666190329915E-002
  -8.0000000000000000        4.7914447008075574E-002   4.7915987763110277E-002
  -7.5999999999999996        2.8292917183891399E-002   2.8293959749498412E-002
  -7.1999999999999993        1.5648233805852202E-002   1.5648871728581638E-002
  -6.7999999999999998        8.1961854971766279E-003   8.1965462196254765E-003
  -6.3999999999999995        4.1043243457453233E-003   4.1045159377151915E-003
  -6.0000000000000000        1.9810226456126925E-003   1.9811194268562794E-003
  -5.5999999999999996        9.2803746340175495E-004   9.2808443461787449E-004
  -5.1999999999999993        4.2443501521473797E-004   4.2445709255759011E-004
  -4.7999999999999989        1.9043877156117695E-004   1.9044889016692250E-004
  -4.3999999999999986        8.4169765859278881E-005   8.4174310954770516E-005
  -4.0000000000000000        3.6766401406288796E-005   3.6768412033972585E-005
  -3.5999999999999996        1.5914228668083015E-005   1.5915107090564721E-005
  -3.1999999999999993        6.8400966914202723E-006   6.8404771598827200E-006
  -2.7999999999999989        2.9238381744385476E-006   2.9240016519984549E-006
  -2.3999999999999986        1.2444138620708416E-006   1.2444838112036987E-006
  -2.0000000000000000        5.2777470793304977E-007   5.2780444803360507E-007
  -1.5999999999999996        2.2327603906940048E-007   2.2328866687777819E-007
  -1.1999999999999993        9.4510081141351793E-008   9.4515384890331643E-008
 -0.79999999999999893        4.0702553607606601E-008   4.0704740764621548E-008
 -0.39999999999999858        1.9425906176876237E-008   1.9426685398845767E-008
   0.0000000000000000        1.3820036703607913E-008   1.3820036803648417E-008
  0.40000000000000036        1.9418496918383838E-008   1.9417718666828115E-008
  0.80000000000000071        4.0681712167707899E-008   4.0679526011792444E-008
   1.2000000000000011        9.4459615656462492E-008   9.4454315647393076E-008
   1.6000000000000014        2.2315575907137252E-007   2.2314313794725507E-007
   2.0000000000000000        5.2749163530076570E-007   5.2746191403157924E-007
   2.4000000000000021        1.2437477471497181E-006   1.2436778372315085E-006
   2.8000000000000007        2.9222819145900967E-006   2.9221185356267006E-006
   3.1999999999999993        6.8364739243288474E-006   6.8360936721731085E-006
   3.6000000000000014        1.5905865718118619E-005   1.5904987807801422E-005
   4.0000000000000000        3.6747257334963613E-005   3.6745247838025128E-005
   4.4000000000000021        8.4126492997069763E-005   8.4121950455575887E-005
   4.8000000000000007        1.9034242918867337E-004   1.9033231608457147E-004
   5.2000000000000028        4.2422481617662667E-004   4.2420275058685725E-004
   5.6000000000000014        9.2759023365356834E-004   9.2754328638672571E-004
   6.0000000000000000        1.9801011634097928E-003   1.9800044293204148E-003
